web_scraper_order,web_scraper_start_url,name,price,location,img_url
"1765148091-319","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Couple poulet Brahmâ","50 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-poulet-brahma-3369356"
"1765148091-320","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon Romain","85 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-romain-3362871"
"1765148091-321","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule Brahman Herminé","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahman-hermine-3357881"
"1765148091-322","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule Brahma hermnée","100 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahma-hermnee-3357145"
"1765148091-323","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon Mondain","110 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-3353083"
"1765148091-324","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons","50 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3353071"
"1765148091-325","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons","40 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3353065"
"1765148091-326","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon bajoura","50 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bajoura-3353059"
"1765148091-327","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules","35 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3349405"
"1765148091-328","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules brahmanes","35 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahmanes-3349401"
"1765148091-329","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules Brahmanes","35 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahmanes-3349397"
"1765148091-330","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules brahmanes","35 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-brahmanes-3349394"
"1765148091-331","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-3348160"
"1765148091-332","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet de chair","2 300CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3337450"
"1765148091-333","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon","Prix sur demande","Kaolack, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3334209"
"1765148091-334","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulets pondeuses","2 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-pondeuses-3333107"
"1765148091-335","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poussins Cochin","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-cochin-3325681"
"1765148091-336","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapin nain","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-3322610"
"1765148091-337","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Trio poussin coucou","30 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/trio-poussin-coucou-3316809"
"1765148091-338","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poussin Brahmâ","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-3316806"
"1765148091-339","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poussin Brahma","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussin-brahma-3316797"
"1765148091-340","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapereaux","17 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3315445"
"1765148091-341","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule Brahman","22 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-brahman-3307095"
"1765148091-342","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon mondain / bullan","25 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-bullan-3306481"
"1765148091-343","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon Bullan","95 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bullan-3306474"
"1765148091-344","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon  Bullan","100 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-bullan-3306464"
"1765148091-345","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons Lahore","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-lahore-3305350"
"1765148091-346","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons","50 000CFA","Kaolack, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-3302613"
"1765148091-347","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet Bleu Hollande","4 500CFA","Diourbel, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-bleu-hollande-3290876"
"1765148091-348","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapereaux","17 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3286388"
"1765148091-349","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules","3 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3283632"
"1765148091-350","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule cochin blanc","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-cochin-blanc-3281225"
"1765148091-351","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet cochin blanc","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-cochin-blanc-3281223"
"1765148091-352","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule Bleu Hollande","10 000CFA","Kaolack, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-bleu-hollande-3278019"
"1765148091-353","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Brahma herminé","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/brahma-hermine-3259880"
"1765148091-354","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poussins Brahman Herminé","Prix sur demande","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-brahman-hermine-3248983"
"1765148091-355","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon voyageur Meulman","10 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-voyageur-meulman-3248657"
"1765148091-356","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules","2 500CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3229235"
"1765148091-357","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulets de chair","2 500CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-de-chair-3214815"
"1765148091-358","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Perruche","20 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perruche-3214014"
"1765148091-359","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapin fauve de bourgogne","25 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-fauve-de-bourgogne-3202447"
"1765148091-360","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapin","15 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3197088"
"1765148091-361","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Coq Baramann","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-baramann-3189768"
"1765148091-362","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapin","35 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3187687"
"1765148091-363","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon Monday","100 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-monday-3177475"
"1765148091-364","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pignon Monday","175 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pignon-monday-3177465"
"1765148091-365","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-3177358"
"1765148091-366","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet de chair","3 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3175790"
"1765148091-367","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poules cou-nues","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-cou-nues-3169649"
"1765148091-368","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulets bleue d'hollande","Prix sur demande","Touba, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-bleue-dhollande-3169646"
"1765148091-369","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon","Prix sur demande","Joal Fadiouth, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3167648"
"1765148091-370","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet de chair","2 500CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3165580"
"1765148091-371","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pintade","10 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pintade-3165007"
"1765148091-372","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poule Baraman","Prix sur demande","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poule-baraman-3164881"
"1765148091-373","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapereaux","15 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3155590"
"1765148091-374","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapereaux","15 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapereaux-3155585"
"1765148091-375","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulet local","3 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-local-3154953"
"1765148091-376","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Poulets","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-3152493"
"1765148091-377","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Perroquet","40 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/perroquet-3150902"
"1765148091-378","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Dinde","15 000CFA","Touba, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/dinde-3148596"
"1765148091-379","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon","500CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-3142583"
"1765148091-380","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeons voyageurs","12 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-3140949"
"1765148091-381","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Lapin","Prix sur demande","Bargny, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3136627"
"1765148091-382","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Pigeon Mondain","180 000CFA","Mbour, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeon-mondain-3131153"
"1765148091-383","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=6","Cailles jumbos","1 500CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/cailles-jumbos-3131078"
"1765153767-384","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poules","2 800CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poules-3799302"
"1765153767-385","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapin nain","60 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-nain-3795801"
"1765153767-386","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulet d'ornement","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-dornement-3795149"
"1765153767-387","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulets frais","3 500CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-frais-3749412"
"1765153767-388","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulets Hollande","6 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulets-hollande-3788366"
"1765153767-389","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Couple lapin nain","60 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/couple-lapin-nain-3779800"
"1765153767-390","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins","15 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-3778360"
"1765153767-391","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapin","20 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapin-3762877"
"1765153767-392","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Lapins nain","30 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/lapins-nain-3756850"
"1765153767-393","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins chair","28 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-chair-3756839"
"1765153767-394","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins Cochins","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-cochins-3738020"
"1765153767-395","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Pigeons voyageurs","Prix sur demande","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/pigeons-voyageurs-3726420"
"1765153767-396","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Coq Brahmane","45 000CFA","Louga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/coq-brahmane-3725108"
"1765153767-397","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poulet de chair","2 500CFA","Niaga, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poulet-de-chair-3719067"
"1765153767-398","https://sn.coinafrique.com/categorie/poules-lapins-et-pigeons?page=5","Poussins","Prix sur demande","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/poules-lapins-et-pigeons/poussins-3717493"
